id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
1274500300,6/23/2014,200000,3,1.5,1090,9600,1.0,,0.0,4,7,1090,0.0,1968,0.0,98042,47.3639,-122.109,1240,9620
7857003465,6/5/2014,495000,5,3.0,2440,4750,1.0,,0.0,3,9,1450,990.0,2006,0.0,98108,47.5485,-122.302,1420,5940
1151100165,7/16/2014,286300,2,1.0,1000,31838,1.0,,0.0,3,7,1000,0.0,1962,,98045,47.4789,-121.779,1490,39747
3574801790,8/7/2014,410000,3,1.75,1440,7112,1.0,,0.0,3,7,1180,260.0,1979,0.0,98034,47.7304,-122.227,1570,9152
5602000025,2/26/2015,251000,3,2.0,1200,10212,1.5,,0.0,5,6,1200,0.0,1949,0.0,98022,47.206,-121.99799999999999,1280,10212
7877400266,4/7/2015,206000,3,1.0,970,9360,1.0,,0.0,4,5,970,0.0,1942,0.0,98002,47.2808,-122.225,1050,11348
369000881,9/5/2014,777000,4,4.0,2680,6000,1.0,,0.0,3,7,1380,1300.0,1962,2014.0,98199,47.6557,-122.38799999999999,1930,6000
7237300090,4/2/2015,335000,5,2.5,2400,4548,2.0,,0.0,3,7,2400,0.0,2003,0.0,98042,47.371,-122.12700000000001,2200,4465
6117501015,6/6/2014,387500,3,1.0,1560,14333,1.0,,0.0,4,7,1560,0.0,1953,0.0,98166,47.431999999999995,-122.348,1640,14333
7853240100,9/2/2014,772500,5,2.75,3890,9130,2.0,,0.0,3,9,3890,0.0,2004,0.0,98065,47.5407,-121.86,3450,8361
806800090,5/6/2015,275000,3,1.75,1890,5000,1.0,,0.0,3,7,1890,0.0,2003,,98092,47.3357,-122.175,2960,5421
8564850300,9/12/2014,535000,3,3.0,2640,5978,2.0,,0.0,3,9,2640,0.0,2012,,98045,47.4759,-121.735,2680,6060
5450300195,3/27/2015,830000,4,2.75,2090,13500,1.0,,0.0,4,8,2090,0.0,1949,0.0,98040,47.573,-122.225,2130,13500
3738900165,10/24/2014,385000,4,1.75,2080,8215,2.0,,0.0,4,7,2080,0.0,1948,0.0,98155,47.736999999999995,-122.305,1550,8215
3992700265,8/4/2014,385100,3,1.0,1060,8040,1.0,,0.0,4,6,1060,0.0,1949,0.0,98125,47.7121,-122.287,1300,7620
1773100121,6/23/2014,286000,3,2.75,1100,750,2.0,,0.0,3,7,780,320.0,2008,0.0,98106,47.5601,-122.363,1170,4800
1387301730,2/2/2015,361000,3,1.5,1200,7236,1.0,,0.0,3,7,1200,0.0,1975,0.0,98011,47.739,-122.194,1680,7800
6413600123,10/8/2014,455000,3,2.25,1870,7403,1.0,,0.0,3,7,1870,0.0,1950,0.0,98125,47.7171,-122.32,1630,7440
3288100100,11/20/2014,421000,4,2.25,1310,8400,1.0,,0.0,4,7,1310,0.0,1966,,98034,47.7317,-122.181,1600,8400
2526059076,2/25/2015,735000,6,2.75,3360,84506,1.0,,0.0,5,7,2040,1320.0,1962,0.0,98052,47.715,-122.12100000000001,2190,43124
9558040820,7/9/2014,570000,6,3.75,4000,6015,2.0,,2.0,3,10,3080,920.0,2004,0.0,98058,47.453,-122.118,3180,5700
1777500090,12/29/2014,680000,6,2.5,3180,9375,1.0,,0.0,4,8,1590,1590.0,1967,0.0,98006,47.5707,-122.12899999999999,2670,9625
3034200198,6/3/2014,689800,3,2.75,2390,9313,1.0,,0.0,5,8,1390,1000.0,1942,0.0,98133,47.7209,-122.331,2390,12712
5149300100,8/18/2014,304999,4,2.25,2270,9600,1.0,,0.0,3,7,1290,980.0,1976,,98023,47.3261,-122.355,1930,15000
7227501450,10/16/2014,240000,4,1.75,1420,5382,1.0,,0.0,5,5,1040,380.0,1942,0.0,98056,47.4946,-122.18700000000001,1150,5382
3530540090,11/13/2014,245000,2,1.5,1450,6258,1.0,,0.0,4,8,1450,?,1983,0.0,98198,47.3785,-122.322,1460,5375
5611000090,8/5/2014,525000,4,2.75,2500,10330,1.0,,0.0,4,8,1380,1120.0,1978,0.0,98155,47.7743,-122.286,2270,10430
8682250090,5/4/2014,775000,2,2.5,2680,7392,1.0,,0.0,3,9,2680,0.0,2004,0.0,98053,47.717,-122.02600000000001,2315,7045
8550001515,10/1/2014,429592,2,2.75,1992,10946,1.5,,4.0,5,6,1288,704.0,1903,0.0,98070,47.3551,-122.475,1110,8328
1115800110,1/9/2015,524000,3,1.5,1310,9471,1.0,,0.0,4,8,1310,0.0,1970,0.0,98052,47.6644,-122.148,2100,9449
534000112,2/3/2015,348000,2,2.5,1270,1242,3.0,,0.0,3,7,1270,0.0,2008,0.0,98117,47.701,-122.36200000000001,1280,1199
1777600490,10/24/2014,675000,4,2.5,3130,12463,1.0,,0.0,4,8,1620,1510.0,1978,0.0,98006,47.568999999999996,-122.12700000000001,2740,11779
2193310300,4/1/2015,510000,3,2.0,1430,9250,1.0,,0.0,4,8,990,440.0,1983,0.0,98052,47.6952,-122.096,1830,8003
7131300025,5/21/2014,210000,3,1.0,1240,4842,1.0,,0.0,4,6,1240,0.0,1916,0.0,98118,47.5166,-122.26899999999999,1540,5110
723049476,7/24/2014,203000,3,2.25,1630,9145,1.0,,0.0,3,7,1630,0.0,1960,0.0,98146,47.5,-122.34700000000001,1630,9206
7968460110,6/19/2014,280000,3,2.0,1790,42399,1.0,,0.0,4,7,1790,0.0,1990,,98092,47.3143,-122.134,1330,40015
1732800820,6/19/2014,1330000,4,2.5,2440,3600,2.5,,0.0,4,8,2440,0.0,1902,0.0,98119,47.6298,-122.36200000000001,2440,5440
3949600090,12/1/2014,335000,3,1.0,980,9903,1.0,,0.0,4,7,980,?,1966,0.0,98028,47.7746,-122.23899999999999,1830,9903
9274201730,6/16/2014,825000,4,1.5,1890,6938,1.5,,0.0,3,8,1890,0.0,1919,,98116,47.5896,-122.389,1700,6250
7883604065,5/1/2015,210000,2,1.0,1100,6000,1.5,,0.0,4,6,1100,0.0,1900,0.0,98108,47.5275,-122.323,1280,6000
7135520300,4/7/2015,1300000,3,2.75,4120,16365,1.0,,2.0,3,12,4120,0.0,1999,0.0,98059,47.5265,-122.148,4020,14110
304100090,7/22/2014,215000,4,2.25,1500,5393,2.0,,0.0,3,7,1500,0.0,1999,0.0,98001,47.3378,-122.262,1500,5952
8961990090,6/24/2014,535000,3,2.5,2070,4132,2.0,,0.0,3,8,2070,0.0,1999,0.0,98074,47.6036,-122.015,1530,5606
8902000407,12/17/2014,480000,3,1.75,1740,8528,1.0,,0.0,4,7,1290,450.0,1939,0.0,98125,47.7097,-122.303,1610,8528
1825069031,10/16/2014,550000,4,1.75,2410,8447,2.0,,3.0,4,8,2060,350.0,1936,1980.0,98074,47.6499,-122.088,2520,14789
7964410100,5/4/2015,700000,4,3.5,5360,25800,1.0,,0.0,3,9,3270,2090.0,1971,0.0,98074,47.6099,-122.054,2650,21781
7215730590,9/2/2014,700000,4,3.5,3150,6175,2.0,,0.0,3,9,3150,0.0,2001,0.0,98075,47.5966,-122.01700000000001,3150,6986
8035600590,7/16/2014,335000,3,2.75,2850,8039,1.0,,0.0,4,8,1540,1310.0,1989,,98031,47.4141,-122.204,2240,7727
662310900,2/20/2015,350000,3,2.5,2730,7372,2.0,,0.0,3,9,2730,0.0,1998,0.0,98023,47.2831,-122.346,2710,8343
6840700165,7/1/2014,202000,1,1.0,590,833,1.0,,0.0,4,7,590,0.0,1926,,98122,47.6082,-122.29899999999999,780,1617
3530450100,7/26/2014,210000,2,1.75,1000,3554,1.0,,0.0,4,8,1000,0.0,1975,0.0,98198,47.3811,-122.32,1150,4000
8941800100,4/27/2015,645000,3,3.25,3870,11000,2.0,,2.0,3,9,2970,900.0,1991,,98106,47.5545,-122.354,2970,11000
2473101140,4/28/2015,314950,3,1.0,1590,8470,1.0,,0.0,4,7,1140,450.0,1967,,98058,47.4473,-122.15899999999999,1570,9375
2260800110,5/13/2014,777000,3,3.25,3610,59677,2.0,,0.0,3,10,2440,1170.0,2003,0.0,98027,47.5464,-122.088,3130,65775
2946000590,12/23/2014,276000,3,1.5,1820,8750,1.0,,0.0,4,7,1200,620.0,1958,,98198,47.4213,-122.322,1500,8000
7980900011,4/27/2015,412450,3,2.0,1910,13505,1.0,,0.0,3,8,1910,0.0,1955,,98034,47.7114,-122.23,2010,8000
4167300300,8/13/2014,310000,4,1.75,1880,12150,1.0,,0.0,3,7,1280,600.0,1976,0.0,98023,47.3272,-122.363,1980,9680
3876200100,7/10/2014,439000,4,2.0,1560,7500,1.0,,0.0,4,7,1560,0.0,1968,,98034,47.7281,-122.181,1730,7500
5040800015,10/1/2014,703011,2,1.0,1370,5922,1.0,,2.0,3,8,1130,240.0,1941,0.0,98199,47.6473,-122.406,2460,6759
3423059140,9/10/2014,526000,4,2.25,2970,54450,2.0,,0.0,3,8,2970,0.0,1983,1998.0,98058,47.4338,-122.146,2260,6465
7226500100,2/19/2015,373000,8,3.0,2850,12714,1.0,,0.0,3,7,2850,0.0,1959,0.0,98055,47.4859,-122.205,1480,4942
3830630090,4/17/2015,265000,3,2.0,1340,6783,1.0,,0.0,4,7,1340,0.0,1987,0.0,98030,47.3504,-122.177,1630,6458
1159100100,6/20/2014,359950,3,2.25,1940,11612,1.0,,0.0,4,8,1100,840.0,1981,0.0,98178,47.5018,-122.23,2180,8954
8682301910,7/22/2014,389000,2,2.0,1340,4122,1.0,,0.0,3,8,1340,0.0,2007,,98053,47.7182,-122.022,1350,4273
985000900,11/5/2014,198500,3,1.75,1520,7137,1.0,,0.0,3,5,1520,0.0,1932,0.0,98168,47.4924,-122.311,1240,8602
7140700850,3/26/2015,350000,4,2.5,2560,5428,2.0,,0.0,3,8,2560,0.0,2012,0.0,98042,47.3835,-122.095,2620,5428
522079067,4/8/2015,649950,3,2.5,3310,387684,1.0,,0.0,3,8,2160,1150.0,1919,1996.0,98038,47.4167,-121.936,2340,189050
9358002305,3/13/2015,430000,2,1.0,950,6426,1.0,,0.0,3,7,950,0.0,1949,0.0,98126,47.5653,-122.37,1360,2550
9523100459,6/9/2014,552000,2,2.5,1380,951,3.0,,0.0,3,9,1380,0.0,2006,0.0,98103,47.6654,-122.355,1430,3400
4442800008,9/26/2014,369000,3,2.0,1340,1480,3.0,,0.0,3,8,1340,0.0,1997,,98117,47.6904,-122.39299999999999,1340,1321
6072700110,5/20/2014,615000,4,2.75,2820,13193,1.0,,0.0,3,8,1860,960.0,1965,0.0,98006,47.5579,-122.17399999999999,2580,13193
3629920600,5/16/2014,619500,3,2.5,2170,5000,2.0,,0.0,3,9,2170,0.0,2003,,98029,47.5458,-121.99600000000001,2170,5000
251620090,5/30/2014,2400000,4,3.25,4140,20734,1.0,,1.0,3,10,3300,840.0,1977,2005.0,98004,47.6344,-122.215,4020,20008
3359500755,9/2/2014,544500,5,1.0,1690,3240,1.5,,0.0,3,7,1690,0.0,1914,0.0,98115,47.6746,-122.325,1230,4500
2644900110,10/21/2014,370000,3,1.75,1530,10300,1.0,,0.0,4,7,1530,0.0,1978,0.0,98133,47.7767,-122.35600000000001,1940,9883
5101408593,7/11/2014,534950,5,1.5,2240,6337,1.0,,0.0,3,8,1280,960.0,1956,0.0,98125,47.7046,-122.316,1870,6380
2473410740,10/27/2014,315000,3,1.75,1460,7884,1.0,,0.0,3,8,1460,0.0,1975,0.0,98058,47.4457,-122.12799999999999,2050,7210
3432500705,10/21/2014,410000,4,2.25,2200,8292,2.0,,0.0,3,7,2200,0.0,1990,0.0,98155,47.7456,-122.315,1090,8290
2620069113,9/2/2014,380000,3,2.25,1600,39848,1.0,,3.0,4,8,1600,0.0,1958,0.0,98022,47.1991,-122.01299999999999,1600,39848
9485750110,9/18/2014,366000,3,1.75,1680,6108,1.0,,0.0,3,8,1680,0.0,1989,0.0,98055,47.4501,-122.208,2220,5664
1221079058,8/27/2014,435000,2,1.0,1120,88327,1.5,,0.0,4,6,1120,0.0,1972,0.0,98010,47.3205,-121.867,1640,136662
4468400214,10/10/2014,318000,3,2.25,1250,1017,3.0,,0.0,3,8,1250,0.0,2008,0.0,98133,47.7099,-122.333,1250,1017
6825100015,6/4/2014,437000,2,1.75,1500,6800,1.0,,0.0,4,7,910,590.0,1942,,98117,47.7004,-122.37100000000001,1450,6800
3574801500,9/26/2014,490000,4,2.5,3000,8645,2.0,,0.0,3,8,3000,0.0,1985,0.0,98034,47.7315,-122.22399999999999,1930,8866
7857000900,7/24/2014,353000,3,1.75,1260,11775,1.0,,0.0,5,6,1260,0.0,1942,0.0,98108,47.5501,-122.296,1270,5480
2767602490,7/24/2014,551000,3,1.0,940,1948,1.0,,0.0,5,6,940,0.0,1900,0.0,98107,47.6733,-122.383,1700,5000
4083304190,8/4/2014,680000,1,2.5,1820,3008,2.0,,0.0,3,7,1090,730.0,1910,2004.0,98103,47.6529,-122.339,1860,3420
7574910490,11/14/2014,864500,4,2.5,3520,35991,2.0,,0.0,4,10,3520,0.0,1992,,98077,47.7437,-122.035,3210,35991
3223069019,10/29/2014,299950,3,1.0,1410,81021,1.0,,0.0,3,7,1410,0.0,1949,1981.0,98058,47.4303,-122.06700000000001,2000,81021
7781600100,9/5/2014,1340000,3,2.75,2730,38869,1.5,,4.0,3,9,1940,790.0,1963,2001.0,98146,47.4857,-122.361,2630,28188
4047200265,8/11/2014,325000,2,1.0,1100,17817,1.0,,0.0,3,7,620,480.0,1980,0.0,98019,47.7728,-121.9,1790,20009
7202260300,7/9/2014,610000,3,2.5,2630,5827,2.0,,0.0,3,8,2630,0.0,2001,0.0,98053,47.688,-122.038,2330,4715
3874900090,3/26/2015,448000,2,2.0,1670,7772,1.0,,0.0,4,6,860,810.0,1919,0.0,98126,47.5461,-122.37700000000001,1300,7770
6844702690,4/27/2015,476500,3,1.0,1200,6120,1.0,,0.0,4,7,950,250.0,1945,,98115,47.6929,-122.287,1550,6120
2695600195,11/24/2014,379500,2,1.0,960,5096,1.0,,0.0,5,7,960,0.0,1949,0.0,98126,47.5314,-122.37799999999999,1760,4488
4385700735,3/11/2015,790000,2,1.5,1940,4400,1.0,,0.0,3,7,970,970.0,1923,0.0,98112,47.6371,-122.279,1480,3080
1454600266,10/27/2014,925000,4,3.75,4420,9492,2.0,,1.0,3,9,3420,1000.0,1962,,98125,47.7211,-122.28299999999999,2880,9900
1565950090,3/5/2015,308000,4,2.5,2020,7277,2.0,,0.0,3,8,2020,0.0,1993,,98055,47.4318,-122.19,2820,7284
6072400820,9/26/2014,525000,3,1.75,1520,7875,1.0,,0.0,5,8,1520,0.0,1969,0.0,98006,47.5569,-122.176,2150,9428
2207200820,10/15/2014,413107,3,1.5,1420,7520,1.0,,0.0,4,7,1420,0.0,1956,0.0,98007,47.601000000000006,-122.134,2000,7520
2771601730,6/29/2014,530000,2,1.0,840,3400,1.0,,2.0,4,7,840,0.0,1924,0.0,98119,47.6403,-122.37200000000001,2000,4000
1900000195,6/30/2014,100000,2,1.0,930,7623,1.0,,0.0,2,6,930,0.0,1942,,98166,47.467,-122.34899999999999,1300,7641
104530110,10/8/2014,268000,3,2.5,1850,6676,2.0,,0.0,3,7,1850,0.0,1986,0.0,98023,47.3103,-122.36,1700,6663
3592500866,4/2/2015,1210000,3,2.75,3150,5520,1.5,,0.0,4,8,2130,1020.0,1925,0.0,98112,47.6345,-122.302,3160,6200
7853230590,10/29/2014,435000,4,2.5,2190,6578,2.0,,0.0,3,7,2190,0.0,2004,0.0,98065,47.5305,-121.84700000000001,2190,5416
4022900569,10/17/2014,405000,3,1.75,1900,10454,1.0,,0.0,3,7,1390,510.0,1978,0.0,98155,47.7748,-122.291,2000,12000
2320069364,10/16/2014,370000,3,2.5,2490,18525,2.0,,3.0,3,8,2490,0.0,1995,0.0,98022,47.2119,-122.001,1850,9516
3793501050,8/22/2014,399950,4,2.5,3200,7545,2.0,,0.0,3,7,3200,0.0,2003,0.0,98038,47.3666,-122.03,2840,7137
3225059223,5/19/2014,1410000,4,3.5,3410,10769,2.0,,0.0,3,10,3410,0.0,2008,0.0,98004,47.6081,-122.198,2650,10058
7645900165,10/16/2014,810000,4,1.0,2150,3588,2.0,,3.0,4,8,1850,300.0,1926,,98126,47.5767,-122.37799999999999,1950,3588
9547205225,8/14/2014,540000,4,1.75,1630,6120,1.0,,0.0,5,7,980,650.0,1918,0.0,98115,47.6821,-122.31,1630,4080
7852000110,9/3/2014,441500,3,2.5,2360,4670,2.0,,0.0,3,7,2360,0.0,1998,0.0,98065,47.537,-121.87100000000001,2420,5620
4302200590,3/9/2015,375000,3,2.5,1770,5146,2.0,,0.0,3,7,1770,0.0,1992,0.0,98106,47.5263,-122.35600000000001,1230,5160
9839301055,6/26/2014,670000,3,1.5,1490,4400,1.5,,0.0,4,7,1490,0.0,1906,,98122,47.6113,-122.292,1560,4400
9268200600,5/19/2014,413500,2,1.0,770,4000,1.0,,0.0,5,5,770,0.0,1924,0.0,98117,47.6959,-122.36399999999999,1420,5040
7226000110,7/26/2014,205000,2,1.0,900,4397,1.0,,0.0,3,6,900,0.0,1918,0.0,98055,47.4851,-122.205,1430,4500
4242900215,6/18/2014,646000,5,2.75,2870,4461,1.0,,0.0,3,7,1650,1220.0,1976,0.0,98107,47.675,-122.39,1890,4196
4013800131,8/7/2014,267500,2,1.0,1747,12250,2.5,,0.0,4,6,1747,0.0,1948,0.0,98001,47.3282,-122.285,1620,10300
8081900195,12/10/2014,572500,3,1.0,1590,4600,1.5,,0.0,4,7,1290,300.0,1926,0.0,98117,47.6807,-122.399,1770,4350
7575700015,7/10/2014,800000,3,2.75,2220,4000,2.0,,0.0,3,8,1700,520.0,1914,2000.0,98122,47.617,-122.291,1800,4000
3313600266,2/13/2015,190000,3,1.0,1180,8775,1.0,,0.0,3,7,1180,0.0,1966,0.0,98002,47.2848,-122.223,1300,8100
6817801030,4/22/2015,280000,3,1.0,1160,10881,1.0,,0.0,2,7,920,240.0,1983,,98074,47.6339,-122.03299999999999,1280,10843
8097000190,6/2/2014,350000,3,2.5,2680,7836,2.0,,0.0,3,8,2680,0.0,1990,2009.0,98092,47.3203,-122.185,2340,8040
8718500275,7/15/2014,390000,3,2.75,1950,12240,1.0,,0.0,3,7,1250,700.0,1956,,98028,47.7401,-122.258,1880,12000
5104650020,5/5/2015,429000,3,2.5,2530,8820,2.0,,0.0,3,8,2530,0.0,1997,0.0,98031,47.42,-122.205,2340,9472
3856901435,10/27/2014,720000,4,2.0,1760,4500,1.5,,0.0,5,7,1760,0.0,1906,0.0,98103,47.6711,-122.331,1740,4220
5412400170,4/14/2015,259000,3,2.0,1390,7120,1.0,,0.0,3,7,1390,0.0,1988,0.0,98030,47.3786,-122.179,1530,7688
6679000170,4/14/2015,310000,3,2.5,1670,4220,2.0,,0.0,3,7,1670,0.0,2002,0.0,98038,47.3834,-122.02799999999999,1670,4238
8643000225,5/6/2015,225000,5,1.5,1790,11656,2.0,,0.0,3,7,1790,0.0,1963,0.0,98198,47.3961,-122.30799999999999,2040,9790
7941500170,12/2/2014,219000,3,1.0,970,7790,1.0,,0.0,3,6,970,0.0,1967,0.0,98003,47.3165,-122.325,1150,8160
1524079093,3/18/2015,369500,3,1.75,1300,20700,1.0,,0.0,3,7,1300,0.0,1962,0.0,98024,47.5587,-121.904,1930,37638
3832710680,7/21/2014,215000,4,2.0,1540,7575,1.0,,0.0,4,7,1040,500.0,1978,,98032,47.3664,-122.279,1720,7575
5438000280,4/15/2015,325000,3,1.75,2920,10573,1.0,,0.0,4,7,2920,0.0,1964,,98055,47.4429,-122.195,1560,10572
9407150130,12/1/2014,240000,4,2.5,1980,7264,2.0,,0.0,3,7,1980,0.0,1996,0.0,98038,47.3678,-122.01899999999999,1600,6380
9257900010,4/22/2015,499900,4,2.25,2360,7650,1.0,,0.0,3,8,1640,?,1963,,98155,47.75,-122.292,2320,11060
5547700190,3/30/2015,672500,3,2.5,2450,5760,2.0,,0.0,3,9,2450,0.0,2000,0.0,98074,47.6145,-122.02600000000001,2450,5762
421000285,4/23/2015,268000,4,1.5,1730,7020,1.5,,0.0,4,5,1730,0.0,1953,0.0,98056,47.4939,-122.167,1110,7020
1136100006,1/27/2015,625000,2,1.5,1110,118047,1.0,,0.0,3,7,1110,0.0,1961,,98072,47.7467,-122.12799999999999,2970,43500
8864000440,9/25/2014,225000,3,1.0,900,6099,1.0,,0.0,3,6,790,110.0,1944,0.0,98168,47.4807,-122.289,1240,6099
452002005,1/21/2015,452000,2,1.0,980,5000,1.0,,0.0,3,6,980,0.0,1904,0.0,98107,47.6744,-122.369,1270,4500
8078700020,6/3/2014,474900,3,2.25,1800,43647,1.0,,0.0,4,8,1800,0.0,1976,0.0,98072,47.7757,-122.132,2480,25608
9547201155,10/16/2014,567500,3,1.0,1440,3060,1.5,,0.0,4,7,1440,0.0,1910,,98115,47.6769,-122.307,1440,3570
2482410130,6/10/2014,335000,3,1.75,2430,9133,1.0,,0.0,4,7,1410,1020.0,1978,0.0,98059,47.5116,-122.15700000000001,1980,9592
7230400430,9/30/2014,322400,3,1.75,1710,15844,1.0,,0.0,4,8,1710,0.0,1964,,98059,47.4706,-122.1,1990,20359
2888000020,3/2/2015,455000,5,2.0,2500,7860,1.0,,0.0,3,7,1040,1460.0,1963,0.0,98034,47.7212,-122.226,2060,9684
5536500020,7/16/2014,540000,4,2.5,2290,4450,2.0,,0.0,3,9,2290,0.0,2004,0.0,98072,47.7385,-122.169,2570,5096
2557000630,7/7/2014,266000,4,2.25,1995,7102,2.0,,0.0,4,8,1995,0.0,1981,0.0,98023,47.2986,-122.37,1880,7950
4388000460,10/14/2014,195000,3,1.0,1070,7615,1.0,,0.0,4,7,1070,0.0,1969,0.0,98023,47.3189,-122.37299999999999,1240,6906
3224800010,11/12/2014,235000,3,1.5,1660,8738,1.0,,0.0,4,7,1080,580.0,1959,0.0,98002,47.3117,-122.208,1500,8466
1672000020,11/26/2014,711800,4,2.25,2410,16650,1.0,,0.0,4,8,2410,0.0,1965,0.0,98006,47.5706,-122.163,2720,11141
6072650290,4/6/2015,560000,3,1.75,2340,12443,1.5,,0.0,4,8,2340,0.0,1965,0.0,98006,47.5432,-122.177,1970,9600
2025700130,1/29/2015,269950,3,2.25,1510,6000,1.0,,0.0,4,7,1150,360.0,1993,0.0,98038,47.3484,-122.036,1510,6000
1125069153,8/22/2014,1530000,4,3.5,5990,111078,2.0,,0.0,3,11,5990,0.0,2004,0.0,98053,47.667,-121.994,4690,118918
4385700660,8/7/2014,1090000,3,1.5,2560,4000,1.5,,0.0,5,8,1660,900.0,1927,0.0,98112,47.6384,-122.279,2560,4000
2624049167,4/23/2015,461550,3,1.5,2090,11895,1.0,,0.0,3,7,1790,300.0,1954,0.0,98118,47.5362,-122.26700000000001,2180,11072
326069132,2/20/2015,643000,3,1.5,1780,214315,1.0,,0.0,3,7,1780,0.0,1954,,98077,47.7631,-122.02799999999999,2740,133419
5071700020,7/3/2014,240000,3,1.75,1570,8750,1.0,,0.0,3,7,1570,0.0,1960,,98148,47.4425,-122.333,1890,8825
6450300840,4/27/2015,499000,4,3.75,2560,5250,2.0,,0.0,3,7,1900,660.0,1963,2006.0,98133,47.7326,-122.34200000000001,1400,5250
824069193,9/11/2014,555000,4,1.75,1760,94525,1.5,,0.0,3,7,1760,0.0,1988,0.0,98075,47.5882,-122.07,3030,34848
3378900020,10/23/2014,422500,3,1.75,1560,7245,1.5,,0.0,3,7,1560,0.0,1962,1985.0,98052,47.6868,-122.119,2220,8502
723049132,10/22/2014,235000,2,1.0,1500,8015,1.0,,0.0,3,6,1500,0.0,1947,,98146,47.5027,-122.348,1130,8015
3306200010,6/5/2014,210000,4,1.5,1920,10403,1.0,,0.0,3,7,1370,550.0,1959,0.0,98023,47.2987,-122.366,1550,9619
5595900280,3/18/2015,235000,3,1.0,1050,7670,1.5,,0.0,5,7,1050,0.0,1955,0.0,98022,47.2046,-121.99600000000001,1220,7670
3791400250,4/25/2015,420000,3,2.5,2480,6180,2.0,,0.0,3,9,2480,0.0,1999,,98031,47.4044,-122.208,2870,6180
740500010,8/7/2014,270000,4,1.0,1900,8505,1.0,,0.0,3,7,1200,700.0,1956,0.0,98055,47.4406,-122.196,1440,8505
1853081060,4/16/2015,878000,4,2.5,3810,7728,2.0,,0.0,3,9,3810,0.0,2007,0.0,98074,47.5925,-122.05799999999999,3290,7728
1592000250,10/13/2014,623000,4,2.75,2300,12633,2.0,,0.0,3,9,2300,0.0,1984,0.0,98074,47.6218,-122.03200000000001,2240,9246
3333002790,1/23/2015,243500,2,1.0,900,5016,1.0,,0.0,3,6,900,0.0,1948,0.0,98118,47.542,-122.28200000000001,1420,5184
3886901795,4/22/2015,655000,6,5.0,2850,6600,2.0,,0.0,3,7,2850,0.0,1994,0.0,98033,47.6813,-122.18700000000001,1870,9900
3329520170,5/21/2014,250000,3,2.0,1170,7258,1.0,,0.0,3,7,1170,0.0,1984,,98001,47.3333,-122.266,1410,7750
98030630,12/15/2014,852500,5,3.75,3830,8131,2.0,,0.0,3,10,3830,0.0,2005,0.0,98075,47.5837,-121.971,3570,7290
1782000130,5/23/2014,383000,3,1.0,1800,5612,1.0,,0.0,4,7,1200,600.0,1942,,98126,47.525,-122.37799999999999,1450,5250
6076500364,9/10/2014,375000,3,1.5,1630,16170,1.0,,0.0,3,7,1630,0.0,1988,,98034,47.7104,-122.235,1630,9931
3303000130,4/28/2015,520000,3,2.25,1770,7667,1.0,,0.0,3,8,1270,500.0,1966,,98177,47.7724,-122.36200000000001,2180,8103
8929000050,9/4/2014,439990,4,2.5,1540,1994,2.0,,0.0,3,8,1540,0.0,2014,0.0,98029,47.5526,-121.999,1540,1689
98030660,3/11/2015,815000,4,2.5,3880,7208,2.0,,0.0,3,10,3880,0.0,2006,0.0,98075,47.5841,-121.971,3280,7221
4204400098,4/21/2015,385000,5,1.75,2190,8250,1.0,,2.0,3,7,1190,1000.0,1963,0.0,98055,47.4887,-122.223,2570,8250
2131200766,5/22/2014,307000,3,1.5,2320,7500,1.0,,0.0,3,7,2320,0.0,1976,0.0,98019,47.7413,-121.979,1480,10000
1126059007,3/23/2015,865000,3,2.25,2670,150270,2.0,,0.0,3,9,2670,0.0,1985,0.0,98072,47.7601,-122.134,3080,81054
5128000010,1/5/2015,99000,2,1.0,960,8236,1.0,,0.0,2,6,960,0.0,1948,0.0,98058,47.4698,-122.166,1260,8236
1862000010,8/28/2014,915000,4,2.5,3400,35062,2.0,,0.0,4,11,3400,0.0,1988,,98052,47.7168,-122.113,2880,9705
5711200170,5/23/2014,535000,3,2.5,2210,7620,2.0,,0.0,3,8,2210,0.0,1994,0.0,98052,47.6938,-122.13,1920,7440
8690800130,11/4/2014,390000,3,1.5,1650,8676,1.0,,0.0,4,8,1130,520.0,1979,0.0,98133,47.7471,-122.352,1400,8499
2596400050,7/30/2014,375000,3,1.0,1960,7955,1.0,,0.0,4,7,1260,700.0,1963,0.0,98177,47.7641,-122.36399999999999,1850,8219
9211500010,3/27/2015,210000,3,2.25,1720,9435,1.0,,0.0,4,7,1220,500.0,1978,0.0,98023,47.2979,-122.37700000000001,1690,7215
8097000170,2/2/2015,335000,3,2.5,2260,8040,2.0,,0.0,3,8,2260,0.0,1990,0.0,98092,47.3203,-122.184,2390,8040
8643200020,5/6/2014,407000,4,2.25,2810,23400,1.0,,1.0,3,7,1710,1100.0,1958,0.0,98198,47.395,-122.311,1860,14900
3332000091,2/24/2015,320000,3,1.0,1190,4120,1.0,,0.0,3,6,1190,0.0,1929,0.0,98118,47.5513,-122.272,1360,4635
6600250050,9/3/2014,518000,4,2.5,2160,9750,2.0,,0.0,3,8,2160,0.0,1983,0.0,98028,47.7438,-122.24600000000001,2840,10535
